,bfly,bfnx,bnus,btrx,cbse,gmni,itbi,krkn,lmax,okcn,stmp
,std,std,std,std,std,std,std,std,std,std,std
timestamp,,,,,,,,,,,
2021-02-24 00:00:00,139.4616459482299,139.4616459482299,127.54588640544068,119.45015297388542,143.9908061800403,139.67375244255456,141.52862091550477,0.08418973861411937,100.74589550378651,130.18647678575581,133.31745643533327
2021-02-24 00:05:00,68.62221120625844,68.62221120625844,49.777089952679226,52.41272906135249,54.59078624455219,56.201609754815536,55.18155152795301,50.378208745374145,50.378208745374145,47.3871104857126,53.36606233456969
2021-02-24 00:10:00,179.3942756426012,119.30217107819547,124.0249521181358,121.038253992495,119.65412607029423,140.26079526619478,111.73189936574255,138.1034883814465,145.07509192519376,117.14245021358332,129.78676067530589
2021-02-24 00:15:00,85.23120479026247,152.49837409365324,139.30339826377843,137.13042419385982,145.75303884758725,147.81099158770942,144.51491084829328,153.721059394528,137.7680006925615,156.8043646128369,148.84792299944925
2021-02-24 00:20:00,157.04347775908153,205.05384588290147,220.30929303517263,230.8493875322135,226.2367044200761,199.00882984814143,239.66527458983379,202.63202689090886,169.56770308908602,202.68580640730505,204.75004747584453
2021-02-24 00:25:00,37.46958833507628,85.36022360915472,64.07038272150598,65.34857677477824,67.5659719703186,73.7652052933412,68.04990624449273,66.39642857883189,61.84523997556663,51.34203682851127,64.68649786366477
2021-02-24 00:30:00,115.3998266896425,112.33218481169801,102.27237244465583,97.89120208507512,98.76276876805133,116.46647143679712,96.56883865680511,108.33152707530178,94.91626574791051,82.41576432651543,108.02967108507286
2021-02-24 00:35:00,77.16473463745676,77.16473463745676,58.74423921583968,50.44415929312314,51.47699808371018,54.65386397484388,53.45978190540445,59.083876208928345,55.729721392782686,56.78211352275608,52.66996801846533
2021-02-24 00:40:00,52.19687444735154,52.19687444735154,64.68728048532542,49.715514148445116,58.99590907684949,55.77907567186787,57.759159254064514,64.98203811557171,77.19644903455597,60.88839061635097,60.649912363844244
2021-02-24 00:45:00,52.75991613459443,52.75991613459443,38.03557338967147,41.515488485051414,45.05786465823098,47.0756774401369,42.86980407067802,67.01766917469668,39.69486388821014,49.54578959000752,48.90927747184753
2021-02-24 00:50:00,25.447744104341417,136.60289987856868,157.64361012174925,147.34697562999386,158.12184710518133,144.09418055540914,157.7362846225962,144.17027651476482,119.47500456303645,150.82985346120236,159.26308773692998
2021-02-24 00:55:00,85.01729210934793,85.01729210934793,90.12577861768517,80.03713953586481,88.09653302932519,70.60562237882091,69.50344567445292,82.27840789266722,91.7426202175462,76.18362345297032,85.46015312327371
2021-02-24 01:00:00,64.0128600942816,64.0128600942816,63.24391362664789,60.12457457780478,67.6269046049381,66.7044777195486,59.37901348810329,61.3690791840005,62.72803448127885,60.12077570852471,67.43280508282106
2021-02-24 01:05:00,83.94578714623832,83.94578714623832,87.96707716559747,85.75117502832666,75.38504369744408,73.10968688686822,88.2182817912418,54.60921983761568,67.38301456157001,75.67233360307368,76.19571851998285
2021-02-24 01:10:00,95.77054244390764,70.16162547994479,76.36898145823388,71.94868079195766,77.14821062320281,65.3387107863793,72.7978809235964,75.242655179705,56.55683021328098,65.4430133338197,78.45300307941409
2021-02-24 01:15:00,74.02797404292518,74.02797404292518,66.49527148991555,93.47294471533398,72.46677601197057,70.20017321672357,63.20011341606712,79.95760832672025,62.89499442018562,87.17695580750214,54.95809706352611
2021-02-24 01:20:00,62.93903542990978,62.93903542990978,76.06455775165975,63.406974883877105,74.1451579459036,84.09649379488796,72.63104676547212,69.516110391327,99.8761389175495,101.51874079013263,76.17583718812891
2021-02-24 01:25:00,60.521806820034456,60.521806820034456,65.944410770043,61.683254008385106,61.504384968340304,59.60744967922926,58.172780173614726,56.47722424234772,59.860873139138455,53.22639311706792,57.297557161097
2021-02-24 01:30:00,100.88477460202664,100.88477460202664,109.60006846860624,86.45197682959946,112.6002858118521,117.54568631727506,105.28293278095387,117.67394987576684,125.34711180766097,141.10190799279096,121.34356850580782
2021-02-24 01:35:00,96.13246689199971,96.13246689199971,104.62674889353569,102.80216991013464,107.03655698710685,94.1992946601411,107.54823050917679,110.00085924130511,103.84928498007953,107.87303586106698,108.56024537883866
2021-02-24 01:40:00,20.29999999999786,162.5132924099231,161.72538938571816,135.54423547685812,153.31483406026751,139.77276827221962,154.89155133670644,161.93451996409559,135.7010952830695,159.06493720811125,145.97622506530408
2021-02-24 01:45:00,67.70799777133894,67.70799777133894,71.60622932503502,41.406071828698984,68.66295427258244,73.35916713617446,72.1810969983724,65.99332405008313,63.787502221971614,76.72409336381698,66.36360831789099
2021-02-24 01:50:00,75.00135633985659,75.00135633985659,64.06052191205701,59.940908943023956,74.61914364185478,85.21721473366142,72.10896753752289,73.94108467890165,69.35988128810563,66.54042117292556,79.64587389479873
2021-02-24 01:55:00,151.44583325431796,151.44583325431796,145.71962146791157,142.22488135363363,160.46401236418714,151.10979227102277,149.1524082061033,144.43322899967131,154.0544476967493,117.23953068022827,129.27057532173276
2021-02-24 02:00:00,136.7432215729664,141.1299115924526,190.20862303431255,196.79863515125427,211.74805702560846,194.69528768865138,190.39542752903876,192.9809867247658,224.3244585810701,189.8056478537309,182.96172190924005
2021-02-24 02:05:00,103.84704109862487,103.84704109862487,75.90257966736426,72.3342169940955,74.69655968537266,79.19349872397027,77.23956833851372,80.55151038760526,88.63096839756857,89.0284253973028,106.64979565747825
2021-02-24 02:10:00,103.2254650618652,103.2254650618652,107.42558151930592,78.90812716553792,97.6122493344463,91.71249991675742,85.69211916667608,97.38882987698675,101.35133181521792,86.19993259603254,96.80513368704429
2021-02-24 02:15:00,116.68099920980544,116.68099920980544,129.89364156659875,123.25580884695718,117.80633099891801,118.59361032370425,110.03302082538778,110.12051481214625,100.81448583897753,113.32513724387576,112.40679162945666
2021-02-24 02:20:00,84.74281451358448,84.74281451358448,83.35419512789065,97.45528658004582,87.9499443897566,85.32899008991689,85.99443348411305,82.08742927735659,98.244699807812,93.62372939285663,93.87445603644744
2021-02-24 02:25:00,95.01896166806742,95.01896166806742,77.5755377552558,55.242595880012104,76.82571046493314,73.99635330579206,68.31120443085048,86.03764732414518,64.48887682440862,87.02758141841365,75.1283289480656
2021-02-24 02:30:00,78.11422172866676,78.11422172866676,80.24279229288926,91.07013939871388,82.07264700974906,89.14033465544689,79.52311874786878,84.97092679650355,76.46891810400938,84.58095315480543,90.98163520546336
2021-02-24 02:35:00,52.77988793389154,52.77988793389154,63.56268320688494,61.03218121080245,57.55634490121849,59.3238994815541,60.06114136842709,53.20774996538924,44.75760505392205,60.11465530328476,54.075702010113304
2021-02-24 02:40:00,93.15110607626808,93.15110607626808,87.73834252998675,64.97309693368364,98.0087378214922,82.91791015897448,88.11812557204823,92.1114817652411,96.84968392769993,99.5064064972063,75.91306572716404
2021-02-24 02:45:00,69.2716938482627,69.2716938482627,78.27558972203624,44.67578978660124,78.46755790475619,70.43951783819828,75.27109554587759,92.30679136372244,51.8427860855478,81.94938472426412,49.02595800904121
2021-02-24 02:50:00,41.121755587242944,41.121755587242944,46.671829052593274,43.28463682051675,36.923564222660794,41.010048690520925,38.81579605403485,30.875661235465984,43.899863764584204,45.99863166528593,42.98642277803604
2021-02-24 02:55:00,82.53586729196782,82.53586729196782,65.88803730207209,57.49670090255285,62.51931819694163,63.13768796032167,64.34657326062315,57.9105756565017,62.01901780572348,55.80137895950152,69.2311986613992
2021-02-24 03:00:00,132.1508982342511,132.1508982342511,118.21410303364993,102.16282669847291,111.40980025514398,135.5673750843607,118.08222688696206,114.06035812324896,109.3733596991227,113.99537066624087,112.19693098431263
2021-02-24 03:05:00,74.50937711150888,74.50937711150888,61.78310564321788,80.22926086921152,65.71943676945902,66.26492945289792,61.11600211307919,59.1307123302331,64.41377078914459,72.09184045929234,47.39897910009211
2021-02-24 03:10:00,64.58684917607643,64.58684917607643,47.581015151635626,48.29638001602341,55.494249956928165,48.395932412685625,61.7054430301745,57.27293650236106,53.80975715377089,61.335129581821256,66.48174993082286
2021-02-24 03:15:00,74.63807069604579,74.63807069604579,63.67619934063118,42.53347978861106,57.80668240345736,67.97807293454126,61.87784167576088,55.51722755395192,42.532408853625924,47.05801824208858,53.28252169000523
2021-02-24 03:20:00,46.879846755694246,46.879846755694246,45.51743280658837,34.64065401909202,45.38449241773826,53.41255995727152,41.68460484730283,34.23391994075708,44.20011301834437,34.25418433575527,46.087988483761485
2021-02-24 03:25:00,28.616832649949856,28.616832649949856,27.29892553716788,24.292888677689096,27.08492375820062,30.618986791789972,28.773923732997684,19.894979189623193,23.794414155572507,22.039514939506745,26.193285399539754
2021-02-24 03:30:00,30.520329291590432,30.520329291590432,28.540231082903063,24.229820986781224,26.021474975010097,31.816912918654968,25.23664885314639,18.24098442961573,24.192259132275613,19.23763489716928,29.688768844057954
2021-02-24 03:35:00,50.90181294201732,50.90181294201732,56.089556570060054,55.223502167445055,56.7171734174753,57.232461860775544,48.70767123074202,50.006987458578024,47.888342241042324,30.547683162807452,59.94775060824833
2021-02-24 03:40:00,52.61762091737092,52.61762091737092,48.00758115897659,44.42113717135034,46.15378624065361,40.094456436886226,49.17566852882942,51.53672692041372,50.34399213272125,52.80557579042945,53.068277941997145
2021-02-24 03:45:00,112.60026672103282,112.60026672103282,109.99470538242068,139.62720484598668,130.93000753944776,123.733687723038,115.32292888082425,135.50691392866946,79.2846460689852,150.40054742670495,137.49934906985882
2021-02-24 03:50:00,61.38115370243988,61.38115370243988,47.861662487108006,46.19893116307706,41.34230402792785,45.61864228167152,44.14569470182085,43.83293356800663,39.191935554391755,34.521936106300245,37.622168362989775
2021-02-24 03:55:00,50.97541398720354,50.97541398720354,43.79391819871226,45.24045739025423,36.29801556017714,42.12147810064129,36.365795887631435,47.367422103428005,46.05085831589483,42.02542158799873,37.54272622515915
