timestamp,bfly,bfnx,bnus,btrx,cbse,gmni,itbi,krkn,lmax,okcn,stmp,vwap global
2021-02-24 11:15:00,50468.08,50301.32120565731,50376.43647335986,50379.43817127668,50391.10661955281,50397.90741070459,50403.52082303202,50447.18435665807,50367.53761061946,50391.257140512556,50390.49866599621,50387.51958734695
2021-02-24 11:20:00,50436.16,50528.942597734705,50539.74702555788,50622.66749718389,50540.50174203547,50580.35615346635,50588.87280553451,50558.6194875917,50596.475272978576,50583.84806294949,50679.05263695839,50583.772358271766
2021-02-24 11:25:00,50524.8,50730.3837355156,50792.93697024994,50815.90578628787,50808.42680278502,50812.95453905896,50818.88293532768,50817.752026143644,50810.54794886363,50825.79612701084,50808.0670386382,50795.667147207176
2021-02-24 11:30:00,50613.44,50715.92808912047,50773.22965472816,50759.60603124012,50759.2105828088,50784.981340162594,50783.75968060111,50749.90356401395,50751.023496240596,50800.95047468353,50738.130238354,50744.52754676396
2021-02-24 11:35:00,50702.08,50627.50428103298,50712.59439119706,50719.4266912999,50683.09486785313,50673.315888039906,50680.990459569985,50665.938458650264,50690.59197555206,50682.582460881924,50681.15129001037,50681.34939788177
2021-02-24 11:40:00,50739.69,50479.00673906695,50465.9173153204,50566.610446230006,50525.05812987786,50480.48619202825,50620.39125112439,50494.71898036075,50471.85274573278,50603.226270764106,50448.03434630366,50483.17472327112
2021-02-24 11:45:00,50777.3,50352.363126382625,50415.574305741444,50394.798562940974,50405.58967524805,50393.06213030058,50412.48934024312,50398.21694617676,50387.40289574156,50485.196103667135,50404.05662485232,50397.047451354425
2021-02-24 11:50:00,50814.91,50251.08000933642,50315.03147859993,50346.91474653037,50328.20716964244,50317.80338141027,50327.53432980448,50320.370579941875,50299.2490940171,50300.27751177155,50322.31041465787,50313.08293070407
2021-02-24 11:55:00,50852.520000000004,50292.9235734849,50354.96775517052,50360.612442712976,50363.28363792851,50383.99837500508,50370.914111958424,50374.04230933697,50366.94410819122,50392.23388088055,50364.43067907857,50363.97260265911
2021-02-24 12:00:00,50890.130000000005,50467.07906526013,50557.12141137454,50564.136188337354,50508.776545049535,50554.16167622257,50492.760490072214,50464.744137467496,50542.98337627322,50546.67702800054,50516.33367434495,50509.81380972798
2021-02-24 12:05:00,50927.74,50581.855712142875,50633.113565393876,50658.99384305204,50629.933020494835,50656.822897848666,50659.36387807074,50655.72864826694,50697.12722829214,50642.706365190636,50646.11709612602,50641.76905144833
2021-02-24 12:10:00,50965.35,50521.92101485255,50574.83144012823,50599.226553452936,50600.58339086829,50686.82881469898,50516.342302199555,50632.972719451434,50465.14078889699,50442.202887221174,50637.549355305346,50573.7547931253
2021-02-24 12:15:00,51002.96,50827.05842225348,50820.674890995055,50855.36785443876,50851.56782647586,50831.16953341478,50845.21007385775,50832.52419984321,50874.409502279654,50881.286686916486,50852.904293314525,50852.4280875594
2021-02-24 12:20:00,51040.57,50967.48394942983,50910.46759909238,51080.950276185045,50993.40495077574,51060.36663383627,51047.41491122866,50955.44928094165,51019.834417495025,51001.46932099591,50981.60490006958,50989.91855361128
2021-02-24 12:25:00,51078.18,51090.790539732894,51108.04253993072,51086.318539930005,51075.82690394514,51106.74470053285,51150.55719061049,51089.20908045434,51140.47150467557,51149.64006214536,51104.68056897601,51091.7906891061
2021-02-24 12:30:00,51154.025,51115.71745676611,51140.621030931725,51186.325392385676,51157.73361571611,51154.032364214014,51187.53708472991,51142.38988159184,51160.24048363217,51144.0588461243,51169.27089883462,51144.4162425305
2021-02-24 12:35:00,51229.87,51171.14037798928,51210.598551454204,51179.509624374536,51203.06120586657,51188.89735561389,51215.90686680382,51192.82678675263,51199.39748522302,51245.921213346825,51187.29512127998,51194.24486838773
2021-02-24 12:40:00,51125.60285714286,50964.69561865271,51070.75714727245,51050.419665787056,51065.724815074,51016.40678561604,51080.94880333693,51031.15649000505,51038.57501646385,51042.88659461038,51056.73012253615,51046.70748517111
2021-02-24 12:45:00,51021.33571428571,50925.012280157745,50997.702491049975,51001.84077699679,50971.378800248014,50958.077710723526,50998.41068255119,50980.26381966714,50974.88696022311,51043.82669557209,50988.789954574626,50974.10741545042
2021-02-24 12:50:00,50917.06857142857,50866.069305136814,50966.68029419171,50945.148834279644,50920.99871368844,50994.676709544125,51006.76079299247,50946.00065457114,50898.589808012424,50939.54247442214,50953.49589849258,50918.2121235362
2021-02-24 12:55:00,50812.80142857143,50738.51948750746,50780.567418053404,50799.437048363,50765.00270903327,50724.64518394471,50796.862962392675,50775.367507725314,50761.98350413611,50754.60582695667,50762.13647489208,50761.65613925652
2021-02-24 13:00:00,50708.53428571429,50938.72405117032,50948.48952509164,50956.5818381658,50968.011389880456,50949.27361310631,50922.757465123985,50934.858908140224,50948.08403518873,51015.89901281142,50920.41546885203,50946.09597371276
2021-02-24 13:05:00,50604.26714285714,50590.23400471764,50622.3681063538,50653.41032006605,50623.86342580452,50620.18661377589,50615.88741917525,50619.544987164125,50603.569517583666,50613.95091681237,50627.52381452102,50615.15320452232
2021-02-24 13:10:00,50500.0,50456.39578315431,50469.914182441535,50531.745070955185,50549.07650069489,50521.53169611297,50539.46588032373,50547.35528029841,50530.69282806951,50521.46419292747,50566.33633344006,50534.387340141555
2021-02-24 13:15:00,50005.145762711865,49917.57900731822,49943.78769422494,49858.43872444002,49898.281904725336,49944.41987503454,49921.813773905014,49908.44369579978,49925.16573089749,50083.569938559645,49906.89784852254,49915.308996413296
2021-02-24 13:20:00,49560.79,49607.698066449004,49632.761697883296,49711.11050406294,49739.620759717414,49628.968211669584,49643.736569725654,49729.70955203764,49732.142811953614,49753.93711020502,49737.68797526584,49692.09269189616
2021-02-24 13:25:00,49389.403171704005,49801.827240079176,49794.082228505205,49793.45049704928,49857.050684644826,49785.62086806597,49813.55356660763,49823.80015732175,49749.5146048387,49740.534684635735,49778.060821493156,49813.08673806728
2021-02-24 13:30:00,49218.01634340801,49235.31017110404,49377.85310270193,49371.177133028024,49304.31115093752,49216.7298245718,49452.0693774802,49323.96107168128,49324.56725398093,49477.929230692294,49270.81010394026,49300.961925661104
2021-02-24 13:35:00,49299.973171704005,49294.08912692504,49375.7839644114,49355.96614793452,49336.11089109109,49376.87500723428,49399.27541827946,49354.15634440664,49312.3611058836,49402.41766990389,49402.32987406149,49339.719227155445
2021-02-24 13:40:00,49381.93,49396.464348347465,49442.496667936764,49459.55842821887,49454.08899905724,49422.855968087955,49444.67928319405,49470.02175139121,49414.55608087092,49437.11417296073,49432.58454661316,49435.31898008412
2021-02-24 13:45:00,49720.841988039676,49607.11643789684,49567.12749841076,49715.26928848724,49568.9731608941,49586.581388336126,49491.120881954026,49630.55736933699,49588.75864949529,49723.546612980186,49532.81874828087,49582.94995389048
2021-02-24 13:50:00,49699.0,49647.7789275013,49686.93604342134,49713.02451566529,49652.08532207361,49612.36176467356,49699.26557557817,49666.867679489784,49609.588082945396,49702.89458206085,49666.80364529215,49640.050698803825
2021-02-24 13:55:00,49699.333333333336,49533.393435312806,49477.70078667804,49515.7632757227,49480.74606403213,49460.987776071095,49503.011820910295,49450.58037087617,49450.32405250078,49486.79995008246,49469.77947291841,49477.12395002692
2021-02-24 14:00:00,49699.66666666667,49655.85415255068,49667.586816265095,49692.79167852467,49658.03151177017,49650.40646414951,49687.02628480056,49714.89546485484,49701.39940012971,49694.13702456832,49673.93221698865,49668.58470084548
2021-02-24 14:05:00,49700.00000000001,49421.96577639928,49658.00650618212,49510.8434732804,49538.20372621719,49444.354488789606,49575.2352445953,49539.47336781748,49441.890291953474,49440.243658202155,49578.04406209347,49504.682011215395
2021-02-24 14:10:00,49282.50193849188,49233.585766697994,49305.03605876063,49295.87153528179,49290.938236240225,49294.17944809632,49317.74590361205,49298.007252395655,49290.92448902347,49257.849109950286,49226.869712469124,49278.62912801537
2021-02-24 14:15:00,49516.91,49478.82985816807,49527.8979843552,49465.25143335415,49470.60006199891,49477.613895393144,49514.083480922454,49503.552493789124,49506.28123214287,49587.42377502339,49497.77444053858,49485.38769535781
2021-02-24 14:20:00,49473.6825,49513.35193902788,49537.46346097426,49560.5541673475,49539.15476623522,49529.33131352199,49515.74929345564,49537.20602148859,49527.36158277744,49551.547651271234,49535.2176404638,49534.516815518415
2021-02-24 14:25:00,49430.455,49436.58058398342,49453.80599302489,49501.50337911157,49465.13991184935,49394.408196667406,49468.315907440076,49471.873984854275,49363.720829195634,49427.61621153659,49437.02313821246,49431.41556439502
2021-02-24 14:30:00,49387.2275,49479.94738677131,49472.94202253412,49556.55011201976,49515.52303423947,49545.38631371308,49528.29325916038,49526.597514775734,49551.42176325523,49542.78926766752,49563.19532441175,49529.13051658001
2021-02-24 14:35:00,49344.0,49291.789403094546,49317.328236945075,49245.20156815001,49272.77146268324,49250.77134142214,49191.46426576785,49285.96235661612,49261.98668924641,49307.515856630824,49274.52454511324,49279.36964699829
2021-02-24 14:40:00,48953.43031857055,48941.73870857571,49069.52524997131,49094.30987756567,49023.16566773835,48988.4157213159,49007.10174428278,48974.98786442691,49077.686820437426,48950.51955648712,49051.542927314236,49006.11452074049
2021-02-24 14:45:00,49200.75000000001,48989.731566929535,49076.10995684899,49069.96097943289,49033.9430679393,49046.61787020612,48949.471418608286,49039.34888432959,49072.97509189895,49098.07036205016,49029.48777164587,49039.40994858973
2021-02-24 14:50:00,49026.73,49068.724183242215,49049.403106386984,49083.603716526304,49052.31356653237,49063.601443544765,49093.054497124576,49055.43700214706,49088.9081520387,49047.22022635972,49057.550856807065,49063.80559557456
2021-02-24 14:55:00,49046.608169098545,49283.53047514587,49271.53036718383,49267.80954440953,49220.790666235625,49219.85960953487,49265.18774382539,49340.277001348906,49205.3867284553,49255.219375876564,49163.717050431624,49247.63994344984
2021-02-24 15:00:00,49066.486338197086,49559.293222026,49485.013757719724,49592.01773196989,49523.66843728456,49522.421856480614,49541.726716605575,49569.37637639734,49528.744757191474,49515.8829572146,49537.208516555365,49532.30601051433
2021-02-24 15:05:00,49086.36450729563,49414.23603872697,49448.012915307874,49430.72390233363,49381.784757928785,49431.907835350525,49391.878028119034,49258.68386988927,49369.39553899721,49412.01030993769,49363.121892733725,49360.38333016608
2021-02-24 15:10:00,49106.24267639417,49022.5391231233,49028.436176627765,49009.28315017649,49018.17164723373,49036.95189791229,48980.688345266186,49030.42081816582,48998.93215096482,49015.157414687565,48995.142384383435,49016.77570353613
2021-02-24 15:15:00,48854.425338197085,48815.62930926406,48881.731214037434,48955.07992009113,48883.099675108424,48858.108788112804,48900.52640604781,48900.355933409424,48903.847546107114,48817.484187483096,48880.78222654521,48876.5486765683
