timestamp,bfly,bfnx,bnus,btrx,cbse,gmni,itbi,krkn,lmax,okcn,stmp,vwap global
2021-02-24 00:00:00,47976.359019546435,47793.40549723628,47941.85449174356,47864.79720327195,48004.048964662376,48088.05724060977,47792.64791733564,47627.943107122424,47923.72045552094,47943.653428233076,47982.61051998801,47920.53353112129
2021-02-24 00:30:00,48039.64891148914,47743.428378150384,47733.23872644159,47849.2322551187,47822.2395309893,47739.525201763834,47731.39805630975,47820.23816317697,47760.00456924093,47975.00889680421,47847.296988976545,47800.29039507474
2021-02-24 01:00:00,48876.09428571428,48980.55902063257,48892.36994234128,48911.97131156487,48943.95505645521,48920.44041729446,49053.23496340712,48861.943033979864,48832.624215141004,48886.49827548361,48958.7739934451,48928.49307345268
2021-02-24 01:30:00,49793.9508522523,49684.93299478517,49541.44755259958,49662.88379130858,49622.07750064441,49792.44107688895,49699.858553084276,49562.5129563946,49645.5867061371,49781.332077192565,49573.93685893276,49637.08862502684
2021-02-24 02:00:00,50196.6773034157,50206.01961946366,50156.20977395028,50253.1289846582,50211.59027564947,50243.57274717887,50259.68637999233,50189.325331135566,50178.72898162321,50149.916892213034,50263.01567884616,50210.20307276308
2021-02-24 02:30:00,50447.11820227713,50281.11390953089,50283.157323298634,50298.32499879978,50304.62714316974,50313.83776542457,50261.77038380215,50281.93767446844,50284.92545233664,50280.92107020607,50309.973797927974,50296.45508013537
2021-02-24 03:00:00,50697.55910113857,50342.46756472044,50345.597411769995,50456.20840817737,50379.59254789042,50419.054950812286,50335.970554132786,50379.798497087766,50370.163922537235,50348.21857738725,50376.1099376012,50375.840516784556
2021-02-24 03:30:00,50948.0,50753.19936729704,50661.81972952978,50708.97566340548,50620.8556915582,50606.32791341467,50674.239201183846,50662.310661705356,50530.16552293471,50651.14269848591,50660.6922141351,50647.8121541154
2021-02-24 04:00:00,50892.80622948516,51046.86950456799,51074.623787250974,51108.92711400982,51100.967647214056,51091.57227923541,51100.19868776709,51094.74508825674,51099.14920349855,51148.91719016292,51112.5746700363,51093.505433195365
2021-02-24 04:30:00,50594.16446825713,50689.76057412124,50668.31036500271,50789.24315773877,50689.34103470607,50675.50795482062,50746.54900305449,50688.29470584047,50651.06071941596,50687.448432974095,50740.31815404555,50688.73966909627
2021-02-24 05:00:00,50295.52270702909,50388.75790931729,50394.05829324617,50597.986292803216,50565.002804654716,50619.29798114271,50438.80916356138,50447.15937791244,50510.15996953068,50407.41276769001,50490.29187783915,50508.292058145045
2021-02-24 05:30:00,49996.88094580106,50287.82586627758,50361.53206293841,50392.50256601402,50380.50381708889,50363.77643936219,50387.8022391734,50376.909272018835,50356.46022731128,50390.268151381075,50374.68112170013,50353.62770836492
2021-02-24 06:00:00,49698.23918457302,49666.69445503302,50031.25109462125,50029.70610364689,50023.7267707391,49969.43703633729,49935.2381465101,49914.63896966285,50120.820853247424,49952.63133120592,49952.88053794828,49912.02665770826
2021-02-24 06:30:00,50004.35973014329,49880.359925751305,50073.12529898634,50042.03770445924,49909.51060086196,49861.23479504169,49801.651058643474,49918.58331958906,49943.46165431721,49926.81030072894,49918.41543765458,49916.31045385471
2021-02-24 07:00:00,49680.1,49749.83350577591,49679.95723890776,49875.417735037045,49816.6113586758,49836.20838781554,49872.43034835946,49825.037684411705,49827.531238749216,49849.608349239876,49838.13633124086,49807.27085760047
2021-02-24 07:30:00,49911.44956673163,50051.637650686884,50087.738055574315,50150.83829350009,50115.40315293695,50147.51346846708,50099.62185682717,50138.19791311237,50133.890259993124,50125.00556187413,50101.20420167318,50110.348860868915
2021-02-24 08:00:00,50142.79913346326,50661.21458754018,50495.952545670814,50478.81062220775,50443.84779262215,50298.3393540203,50555.91462002064,50486.6106893614,50481.89288962062,50344.64462842686,50494.21900730898,50538.792834291926
2021-02-24 08:30:00,50726.45,50543.75286382835,50631.55911588163,50700.932041763204,50634.00072914474,50611.9844473016,50666.71540260816,50657.169928057454,50632.436815829344,50709.536901706066,50677.69733627789,50632.997770792135
2021-02-24 09:00:00,50899.130000000005,50645.16643999559,50719.91449761315,50712.674493831866,50706.59110678978,50654.721982642244,50646.12961346473,50745.840581801705,50733.72347189549,50773.64489548947,50752.35346515376,50713.803796170265
2021-02-24 09:30:00,50877.1,50982.00699100005,51029.28917171658,51146.12274736361,51076.9346652842,51160.8076347489,51121.595287589174,51101.630898544434,51164.414956902074,51109.36219340803,51109.70303747179,51061.089876539474
2021-02-24 10:00:00,50706.851020260496,50550.44922477587,50587.08625890182,50772.43075862883,50587.03545163781,50527.252509298334,50659.21395836516,50714.71538427997,50656.12000743695,50658.12683857512,50683.60043291597,50614.14103041295
2021-02-24 10:30:00,50536.602040520986,50365.55995453141,50436.367591831404,50384.63191757271,50439.534200148104,50457.78889913752,50494.694898851645,50476.850714083404,50446.67081161076,50408.56101261486,50453.85767176183,50429.29835082758
2021-02-24 11:00:00,50471.655061995676,50478.26813603202,50475.12927813141,50612.42272650947,50503.22103484746,50411.35447212552,50501.41898419345,50529.56961534043,50554.69342244831,50635.858858228465,50513.532978060786,50513.13986552148
2021-02-24 11:30:00,50702.08,50529.49262537224,50475.54462493871,50515.67980065966,50493.73396847665,50512.74061904266,50500.50874998408,50516.976908440476,50468.16908887508,50404.89439282149,50450.13107069415,50485.08630300734
2021-02-24 12:00:00,51078.18,50921.226088332594,50744.68426238272,50814.32720107103,50832.14830979761,50924.43346183508,50810.778749429235,50794.65810641652,50846.10694643108,50896.84544501695,50898.35616062447,50859.44083742231
2021-02-24 12:30:00,51229.87,51049.336059309986,51066.7091594146,51003.647873946975,51009.100311992675,50944.6735353043,51088.59860667398,50985.39061910697,50962.39692908957,50975.08143021851,50982.384700072136,50996.70181321001
2021-02-24 13:00:00,50205.10444083828,49913.236271374604,50035.27272334436,49994.32224454409,50142.703497437295,50009.083641841076,49993.527377470295,50021.82114136289,50170.204952688786,50335.658415038495,50324.68770334398,50111.72295165814
2021-02-24 13:30:00,49487.337933268296,49382.97061230774,49436.19588818113,49441.58650023033,49412.90569087317,49416.265872009295,49475.28922213887,49429.10998248787,49389.50646058745,49465.61637499695,49380.25673805927,49404.029234723224
2021-02-24 14:00:00,49303.85296759174,49458.703656383186,49519.864880550274,49487.3826518176,49486.08945937049,49456.77807694266,49499.4789409213,49472.72660674357,49465.283186129855,49477.35250595419,49505.6881576044,49478.34251208567
2021-02-24 14:30:00,49140.86590451295,49118.742522623,49198.354286825976,49191.51851828781,49157.91917972354,49138.55280169971,49127.35592539649,49156.94640793222,49172.39045656827,49091.0646017417,49168.68217209223,49157.66173758505
2021-02-24 15:00:00,48782.69485214653,48819.54273746824,49145.17823271108,49079.529971327676,48971.53598067642,49090.23791426778,48918.11377597517,49028.054527722845,48998.31408920082,48917.79432280062,48960.407085083316,48961.86848717714
2021-02-24 15:30:00,49318.549999999996,49330.36799661584,49477.370283676035,49439.946289415566,49475.78313396901,49436.49531104092,49456.17368335164,49483.190739256286,49553.17179078323,49592.9540576236,49474.19966911369,49468.9332692515
2021-02-24 16:00:00,49646.893047508725,49815.72909355746,49841.31494160548,49867.24917620499,49791.98138026058,49778.55681081506,49812.778642160236,49827.35245506888,49810.942307229416,49861.100697390284,49794.51392577888,49803.64481022251
2021-02-24 16:30:00,49537.16999999999,49570.268766680776,49581.93558628671,49690.329249957555,49661.83458379839,49645.355330328486,49667.328871246966,49625.633443190476,49647.82037434024,49641.33677131827,49660.518296583185,49643.4352022356
2021-02-24 17:00:00,49731.532484548276,49666.54973384012,49779.924552991244,49776.99545385627,49801.30438301752,49834.992135471584,49795.69005058584,49802.55992378293,49825.89035021053,49778.33325572942,49804.01038014363,49794.956323871884
2021-02-24 17:30:00,49710.81152158447,49879.204396955196,49860.0163843489,49794.27903332453,49826.076311718054,49856.51065198119,49846.26023493838,49873.22631571368,49860.540783795215,49834.53779331186,49888.973608388565,49849.3904234155
2021-02-24 18:00:00,49600.0,49805.42443160857,49782.90713412858,49790.23002431344,49759.719605465536,49817.10960070929,49771.31886679144,49818.18833285497,49778.48039309281,49810.37434820422,49826.30333535326,49783.829608848944
2021-02-24 18:30:00,49700.0,49778.2147261888,49813.4025185165,49810.46605083698,49822.54312969222,49753.635433797455,49823.237162065016,49805.575251122,49824.27735560814,49783.40631355108,49849.93047085782,49817.61444240831
2021-02-24 19:00:00,49444.96,49509.772268705565,49549.55986583737,49531.230596212205,49500.60474846922,49513.63666822169,49536.193397449584,49520.54692531148,49501.169612062025,49508.764167986745,49513.516232713635,49507.59244416753
2021-02-24 19:30:00,49122.6436833115,49065.59950900023,49119.805848501106,49055.412063503114,49060.54583913442,49059.516611736406,49120.48011017311,49056.753041468364,49076.56758404598,49154.19316557111,49106.18312086761,49068.59609736985
2021-02-24 20:00:00,49144.06999999999,48984.48850335501,49030.10213285143,49006.67393580599,49022.479040752216,49005.91193949095,49002.3425242562,48988.18898289057,49019.34953354352,48875.52894143742,49046.46777126262,49014.573139986576
2021-02-24 20:30:00,48924.69875666414,48817.293743742455,48826.76547311743,48807.66095114344,48840.54974176825,48896.63671230099,48808.589437666946,48953.427705973896,48904.14372017298,48807.97622016318,48872.52500648867,48865.4238149856
2021-02-24 21:00:00,48418.908224389634,48445.35767569473,48526.98135127353,48532.50646614902,48530.85329509526,48638.86105607284,48587.40511750065,48529.27522706843,48561.21740247919,48495.26729630099,48553.53271808536,48530.18504532302
2021-02-24 21:30:00,48380.373888728194,48429.253530063754,48435.48631651101,48440.14266680967,48400.51353399494,48379.00205797182,48465.47691921998,48415.1121415197,48426.794942483146,48394.50197810132,48409.279507783096,48409.35814613017
2021-02-24 22:00:00,48226.098432036764,48227.563978982296,48398.34199922692,48426.413187767226,48400.398530057755,48441.6014559856,48352.760898420274,48348.42449216489,48425.668231974196,48433.034195198205,48388.88425842405,48372.13896134768
2021-02-24 22:30:00,48864.19,48802.951203961245,48726.373497391614,48735.47369894793,48764.17089954222,48772.53478268317,48744.939195924526,48799.16695430839,48792.79527989508,48740.88629678891,48785.731099079276,48777.13285605167
2021-02-24 23:00:00,49237.37709951456,49336.762415569945,49261.390740681636,49322.768009716034,49282.63984981319,49340.79450650814,49258.18393659634,49282.85454706533,49302.02358409101,49304.28321397889,49327.752261855116,49302.19147396234
2021-02-24 23:30:00,49610.564199029126,49585.808592721216,49544.48043810018,49649.98912457919,49613.33157234765,49595.80716272125,49611.91446665464,49656.80342329465,49604.11043814432,49659.8826377236,49621.02350210694,49617.54585951972
